order_id,order_date,product_id,warehouse_id,supplier_id,order_quantity,shipped_quantity,promised_delivery_date,actual_delivery_date,fulfillment_status
ORD-20250244,2025-11-07,SKU-1041,WH-03,SUP-104,25,25,2025-11-14,2025-11-24,Delayed - Full
ORD-20250245,2025-09-01,SKU-1054,WH-03,SUP-105,25,25,2025-09-22,2025-09-22,OTIF
ORD-20250246,2025-05-27,SKU-1055,WH-01,SUP-108,10,10,2025-06-17,2025-06-17,OTIF
ORD-20250247,2025-07-09,SKU-1011,WH-03,SUP-104,100,100,2025-07-16,2025-07-17,Delayed - Full
ORD-20250248,2025-06-04,SKU-1018,WH-02,SUP-100,100,82,2025-06-25,2025-06-25,On-Time - Partial
ORD-20250249,2025-05-12,SKU-1009,WH-01,SUP-101,50,50,2025-05-22,2025-05-25,Delayed - Full
ORD-20250250,2025-07-20,SKU-1015,WH-01,SUP-103,25,25,2025-08-19,2025-08-18,OTIF
ORD-20250251,2025-07-15,SKU-1059,WH-02,SUP-109,25,25,2025-07-22,2025-07-22,OTIF
ORD-20250252,2025-01-15,SKU-1011,WH-04,SUP-102,250,250,2025-02-05,2025-02-07,Delayed - Full
ORD-20250253,2025-03-29,SKU-1030,WH-02,SUP-109,25,25,2025-04-05,2025-04-03,OTIF
ORD-20250254,2025-06-08,SKU-1033,WH-02,SUP-109,25,25,2025-06-15,2025-06-28,Delayed - Full
ORD-20250255,2025-03-13,SKU-1059,WH-01,SUP-111,10,10,2025-03-27,2025-03-27,OTIF
ORD-20250256,2025-03-07,SKU-1052,WH-02,SUP-102,50,50,2025-03-28,2025-03-28,OTIF
ORD-20250257,2025-10-28,SKU-1035,WH-02,SUP-107,10,10,2025-11-27,2025-11-27,OTIF
ORD-20250258,2025-08-07,SKU-1052,WH-04,SUP-107,100,100,2025-09-06,2025-09-06,OTIF
ORD-20250259,2025-05-11,SKU-1026,WH-03,SUP-100,50,50,2025-06-01,2025-06-01,OTIF
ORD-20250260,2025-04-23,SKU-1027,WH-04,SUP-102,500,411,2025-05-14,2025-05-13,On-Time - Partial
ORD-20250261,2025-06-07,SKU-1026,WH-01,SUP-104,25,25,2025-06-14,2025-06-19,Delayed - Full
ORD-20250262,2025-10-01,SKU-1012,WH-03,SUP-100,25,20,2025-10-22,2025-10-22,On-Time - Partial
ORD-20250263,2025-06-10,SKU-1008,WH-01,SUP-102,50,50,2025-07-01,2025-07-02,Delayed - Full
ORD-20250264,2025-11-01,SKU-1035,WH-03,SUP-102,10,10,2025-11-22,2025-11-22,OTIF
ORD-20250265,2025-07-28,SKU-1045,WH-01,SUP-106,10,10,2025-08-07,2025-08-05,OTIF
ORD-20250266,2025-08-31,SKU-1016,WH-02,SUP-104,10,10,2025-09-07,2025-09-06,OTIF
ORD-20250267,2025-10-15,SKU-1045,WH-02,SUP-104,10,10,2025-10-22,2025-10-21,OTIF
ORD-20250268,2025-01-14,SKU-1059,WH-04,SUP-104,50,50,2025-01-21,2025-02-05,Delayed - Full
ORD-20250269,2025-04-06,SKU-1036,WH-02,SUP-107,10,10,2025-05-06,2025-05-06,OTIF
ORD-20250270,2025-11-24,SKU-1015,WH-02,SUP-107,10,10,2025-12-24,2025-12-23,OTIF
ORD-20250271,2025-01-04,SKU-1038,WH-01,SUP-108,50,44,2025-01-25,2025-01-23,On-Time - Partial
ORD-20250272,2025-01-12,SKU-1054,WH-04,SUP-111,10,10,2025-01-26,2025-01-24,OTIF
ORD-20250273,2025-01-29,SKU-1011,WH-04,SUP-110,50,50,2025-02-05,2025-02-05,OTIF
ORD-20250274,2025-03-02,SKU-1039,WH-02,SUP-106,25,25,2025-03-12,2025-03-16,Delayed - Full
ORD-20250275,2025-07-25,SKU-1012,WH-03,SUP-104,100,100,2025-08-01,2025-07-30,OTIF
ORD-20250276,2025-03-18,SKU-1020,WH-01,SUP-111,25,25,2025-04-01,2025-04-01,OTIF
ORD-20250277,2025-09-17,SKU-1045,WH-04,SUP-102,50,50,2025-10-08,2025-10-12,Delayed - Full
ORD-20250278,2025-01-30,SKU-1038,WH-04,SUP-108,250,250,2025-02-20,2025-02-20,OTIF
ORD-20250279,2025-04-01,SKU-1042,WH-01,SUP-103,10,10,2025-05-01,2025-05-01,OTIF
ORD-20250280,2025-04-17,SKU-1015,WH-02,SUP-103,25,25,2025-05-17,2025-05-17,OTIF
ORD-20250281,2025-11-25,SKU-1031,WH-03,SUP-110,100,100,2025-12-02,2025-12-02,OTIF
ORD-20250282,2025-01-30,SKU-1021,WH-02,SUP-109,25,25,2025-02-06,2025-02-05,OTIF
ORD-20250283,2025-05-04,SKU-1000,WH-04,SUP-101,10,10,2025-05-14,2025-05-14,OTIF
ORD-20250284,2025-03-20,SKU-1043,WH-04,SUP-101,25,25,2025-03-30,2025-03-30,OTIF
ORD-20250285,2025-06-26,SKU-1043,WH-02,SUP-108,100,82,2025-07-17,2025-07-15,On-Time - Partial
ORD-20250286,2025-06-18,SKU-1007,WH-02,SUP-104,10,10,2025-06-25,2025-07-09,Delayed - Full
ORD-20250287,2025-01-17,SKU-1033,WH-03,SUP-104,100,100,2025-01-24,2025-01-24,OTIF
ORD-20250288,2025-02-13,SKU-1036,WH-03,SUP-105,250,250,2025-03-06,2025-03-06,OTIF
ORD-20250289,2025-05-25,SKU-1036,WH-01,SUP-107,10,10,2025-06-24,2025-06-22,OTIF
ORD-20250290,2025-04-28,SKU-1004,WH-01,SUP-100,25,25,2025-05-19,2025-05-24,Delayed - Full
ORD-20250291,2025-01-28,SKU-1057,WH-02,SUP-100,10,10,2025-02-18,2025-02-18,OTIF
ORD-20250292,2025-07-06,SKU-1031,WH-02,SUP-109,25,25,2025-07-13,2025-07-11,OTIF
ORD-20250293,2025-08-12,SKU-1053,WH-03,SUP-100,25,25,2025-09-02,2025-09-02,OTIF
ORD-20250294,2025-03-30,SKU-1043,WH-03,SUP-100,100,100,2025-04-20,2025-04-18,OTIF
ORD-20250295,2025-10-25,SKU-1038,WH-01,SUP-100,100,100,2025-11-15,2025-11-15,OTIF
ORD-20250296,2025-01-05,SKU-1052,WH-04,SUP-106,25,25,2025-01-15,2025-01-15,OTIF
ORD-20250297,2025-10-11,SKU-1027,WH-04,SUP-104,50,50,2025-10-18,2025-10-19,Delayed - Full
ORD-20250298,2025-08-02,SKU-1053,WH-03,SUP-111,100,100,2025-08-16,2025-08-28,Delayed - Full
ORD-20250299,2025-06-11,SKU-1015,WH-02,SUP-109,10,10,2025-06-18,2025-06-18,OTIF
ORD-20250300,2025-06-22,SKU-1015,WH-04,SUP-106,25,25,2025-07-02,2025-07-19,Delayed - Full
ORD-20250301,2025-06-20,SKU-1027,WH-03,SUP-101,100,100,2025-06-30,2025-06-30,OTIF
ORD-20250302,2025-10-14,SKU-1000,WH-04,SUP-108,25,25,2025-11-04,2025-11-04,OTIF
ORD-20250303,2025-07-23,SKU-1039,WH-03,SUP-110,50,50,2025-07-30,2025-07-28,OTIF
ORD-20250304,2025-10-08,SKU-1026,WH-02,SUP-106,100,100,2025-10-18,2025-10-18,OTIF
ORD-20250305,2025-03-06,SKU-1015,WH-04,SUP-102,100,100,2025-03-27,2025-03-25,OTIF
ORD-20250306,2025-04-26,SKU-1039,WH-02,SUP-106,100,100,2025-05-06,2025-05-05,OTIF
ORD-20250307,2025-06-25,SKU-1037,WH-04,SUP-109,250,250,2025-07-02,2025-07-02,OTIF
ORD-20250308,2025-03-18,SKU-1007,WH-04,SUP-111,100,100,2025-04-01,2025-03-31,OTIF
ORD-20250309,2025-07-07,SKU-1027,WH-04,SUP-109,10,10,2025-07-14,2025-07-13,OTIF
ORD-20250310,2025-11-19,SKU-1012,WH-03,SUP-100,10,10,2025-12-10,2025-12-24,Delayed - Full
ORD-20250311,2025-08-10,SKU-1049,WH-04,SUP-108,500,500,2025-08-31,2025-08-30,OTIF
ORD-20250312,2025-09-05,SKU-1029,WH-03,SUP-106,100,100,2025-09-15,2025-09-14,OTIF
ORD-20250313,2025-11-15,SKU-1035,WH-04,SUP-110,100,100,2025-11-22,2025-11-22,OTIF
ORD-20250314,2025-03-10,SKU-1012,WH-02,SUP-105,25,25,2025-03-31,2025-03-29,OTIF
ORD-20250315,2025-08-20,SKU-1014,WH-01,SUP-107,100,100,2025-09-19,2025-09-19,OTIF
ORD-20250316,2025-01-21,SKU-1040,WH-03,SUP-110,50,44,2025-01-28,2025-01-27,On-Time - Partial
ORD-20250317,2025-08-13,SKU-1048,WH-02,SUP-104,500,500,2025-08-20,2025-08-23,Delayed - Full
ORD-20250318,2025-01-13,SKU-1025,WH-02,SUP-108,100,100,2025-02-03,2025-02-03,OTIF
ORD-20250319,2025-10-04,SKU-1059,WH-02,SUP-101,10,10,2025-10-14,2025-10-14,OTIF
ORD-20250320,2025-03-17,SKU-1017,WH-04,SUP-110,100,100,2025-03-24,2025-03-24,OTIF
ORD-20250321,2025-09-19,SKU-1040,WH-02,SUP-101,25,25,2025-09-29,2025-09-27,OTIF
ORD-20250322,2025-06-09,SKU-1015,WH-02,SUP-111,25,25,2025-06-23,2025-06-22,OTIF
ORD-20250323,2025-05-19,SKU-1000,WH-02,SUP-100,250,250,2025-06-09,2025-06-16,Delayed - Full
ORD-20250324,2025-10-24,SKU-1045,WH-03,SUP-109,25,25,2025-10-31,2025-10-29,OTIF
ORD-20250325,2025-06-08,SKU-1019,WH-04,SUP-105,25,25,2025-06-29,2025-06-29,OTIF
ORD-20250326,2025-06-29,SKU-1042,WH-03,SUP-100,10,10,2025-07-20,2025-07-20,OTIF
ORD-20250327,2025-10-12,SKU-1051,WH-04,SUP-103,50,50,2025-11-11,2025-11-11,OTIF
ORD-20250328,2025-07-02,SKU-1039,WH-04,SUP-108,25,25,2025-07-23,2025-07-23,OTIF
ORD-20250329,2025-09-12,SKU-1033,WH-04,SUP-111,50,50,2025-09-26,2025-10-11,Delayed - Full
ORD-20250330,2025-08-04,SKU-1015,WH-04,SUP-111,25,25,2025-08-18,2025-08-17,OTIF
ORD-20250331,2025-09-23,SKU-1057,WH-01,SUP-103,10,10,2025-10-23,2025-10-23,OTIF
ORD-20250332,2025-11-05,SKU-1015,WH-04,SUP-100,25,25,2025-11-26,2025-12-03,Delayed - Full
ORD-20250333,2025-03-02,SKU-1030,WH-01,SUP-102,25,25,2025-03-23,2025-03-23,OTIF
ORD-20250334,2025-04-12,SKU-1051,WH-01,SUP-107,25,25,2025-05-12,2025-05-11,OTIF
ORD-20250335,2025-07-12,SKU-1024,WH-01,SUP-107,25,25,2025-08-11,2025-08-10,OTIF
ORD-20250336,2025-09-12,SKU-1052,WH-02,SUP-100,25,25,2025-10-03,2025-10-02,OTIF
ORD-20250337,2025-10-02,SKU-1005,WH-03,SUP-107,500,500,2025-11-01,2025-11-01,OTIF
ORD-20250338,2025-01-02,SKU-1058,WH-04,SUP-102,10,10,2025-01-23,2025-01-24,Delayed - Full
ORD-20250339,2025-01-13,SKU-1001,WH-03,SUP-110,10,10,2025-01-20,2025-01-20,OTIF
ORD-20250340,2025-07-30,SKU-1022,WH-03,SUP-104,50,50,2025-08-06,2025-08-06,OTIF
ORD-20250341,2025-04-15,SKU-1013,WH-01,SUP-103,25,25,2025-05-15,2025-05-15,OTIF
ORD-20250342,2025-06-26,SKU-1010,WH-01,SUP-106,50,50,2025-07-06,2025-07-06,OTIF
ORD-20250343,2025-04-22,SKU-1011,WH-03,SUP-110,10,10,2025-04-29,2025-05-03,Delayed - Full
ORD-20250344,2025-02-17,SKU-1034,WH-04,SUP-102,10,10,2025-03-10,2025-03-21,Delayed - Full
ORD-20250345,2025-03-28,SKU-1047,WH-01,SUP-104,100,100,2025-04-04,2025-04-04,OTIF
ORD-20250346,2025-02-11,SKU-1027,WH-03,SUP-111,10,10,2025-02-25,2025-03-03,Delayed - Full
ORD-20250347,2025-08-23,SKU-1030,WH-02,SUP-108,10,10,2025-09-13,2025-09-13,OTIF
ORD-20250348,2025-02-09,SKU-1034,WH-03,SUP-105,50,50,2025-03-02,2025-02-28,OTIF
ORD-20250349,2025-10-03,SKU-1018,WH-01,SUP-101,50,50,2025-10-13,2025-10-11,OTIF
ORD-20250350,2025-03-06,SKU-1019,WH-04,SUP-103,100,100,2025-04-05,2025-04-05,OTIF
ORD-20250351,2025-07-01,SKU-1021,WH-04,SUP-104,250,250,2025-07-08,2025-07-10,Delayed - Full
ORD-20250352,2025-03-31,SKU-1049,WH-02,SUP-109,250,250,2025-04-07,2025-04-07,OTIF
ORD-20250353,2025-01-14,SKU-1000,WH-02,SUP-110,10,10,2025-01-21,2025-01-21,OTIF
ORD-20250354,2025-11-10,SKU-1052,WH-04,SUP-102,50,50,2025-12-01,2025-12-01,OTIF
ORD-20250355,2025-02-26,SKU-1003,WH-03,SUP-108,10,10,2025-03-19,2025-03-18,OTIF
ORD-20250356,2025-03-22,SKU-1041,WH-01,SUP-105,25,25,2025-04-12,2025-04-14,Delayed - Full
ORD-20250357,2025-07-23,SKU-1038,WH-03,SUP-100,25,25,2025-08-13,2025-08-12,OTIF
ORD-20250358,2025-02-05,SKU-1022,WH-02,SUP-110,100,100,2025-02-12,2025-02-11,OTIF
ORD-20250359,2025-09-14,SKU-1006,WH-02,SUP-101,100,100,2025-09-24,2025-09-24,OTIF
ORD-20250360,2025-08-17,SKU-1004,WH-01,SUP-105,10,10,2025-09-07,2025-09-05,OTIF
ORD-20250361,2025-08-31,SKU-1024,WH-01,SUP-106,25,25,2025-09-10,2025-09-10,OTIF
ORD-20250362,2025-07-18,SKU-1055,WH-04,SUP-104,50,33,2025-07-25,2025-07-25,On-Time - Partial
ORD-20250363,2025-09-28,SKU-1042,WH-03,SUP-111,25,25,2025-10-12,2025-10-12,OTIF
ORD-20250364,2025-05-23,SKU-1024,WH-02,SUP-103,50,50,2025-06-22,2025-06-22,OTIF
ORD-20250365,2025-03-12,SKU-1028,WH-01,SUP-109,10,10,2025-03-19,2025-03-19,OTIF
ORD-20250366,2025-03-28,SKU-1059,WH-01,SUP-102,10,10,2025-04-18,2025-04-16,OTIF
ORD-20250367,2025-10-10,SKU-1012,WH-02,SUP-104,25,16,2025-10-17,2025-10-18,Delayed - Partial
ORD-20250368,2025-11-06,SKU-1044,WH-03,SUP-103,10,10,2025-12-06,2025-12-06,OTIF
ORD-20250369,2025-04-06,SKU-1052,WH-03,SUP-104,50,50,2025-04-13,2025-04-23,Delayed - Full
ORD-20250370,2025-10-22,SKU-1019,WH-02,SUP-109,10,8,2025-10-29,2025-10-29,On-Time - Partial
ORD-20250371,2025-04-03,SKU-1025,WH-03,SUP-105,50,50,2025-04-24,2025-04-24,OTIF
ORD-20250372,2025-01-03,SKU-1016,WH-03,SUP-100,500,500,2025-01-24,2025-01-31,Delayed - Full
ORD-20250373,2025-01-26,SKU-1010,WH-04,SUP-108,25,25,2025-02-16,2025-02-16,OTIF
ORD-20250374,2025-04-06,SKU-1028,WH-01,SUP-104,50,50,2025-04-13,2025-04-15,Delayed - Full
ORD-20250375,2025-07-04,SKU-1042,WH-02,SUP-109,25,25,2025-07-11,2025-07-10,OTIF
ORD-20250376,2025-10-01,SKU-1001,WH-03,SUP-104,50,34,2025-10-08,2025-10-07,On-Time - Partial
ORD-20250377,2025-08-19,SKU-1021,WH-01,SUP-108,10,10,2025-09-09,2025-09-09,OTIF
ORD-20250378,2025-07-29,SKU-1000,WH-02,SUP-111,25,25,2025-08-12,2025-08-12,OTIF
ORD-20250379,2025-11-04,SKU-1036,WH-03,SUP-101,50,50,2025-11-14,2025-11-12,OTIF
ORD-20250380,2025-09-27,SKU-1017,WH-03,SUP-100,50,50,2025-10-18,2025-10-18,OTIF
ORD-20250381,2025-11-02,SKU-1020,WH-01,SUP-105,10,10,2025-11-23,2025-11-21,OTIF
ORD-20250382,2025-08-03,SKU-1008,WH-02,SUP-103,10,10,2025-09-02,2025-08-31,OTIF
ORD-20250383,2025-01-05,SKU-1000,WH-03,SUP-104,25,25,2025-01-12,2025-01-15,Delayed - Full
ORD-20250384,2025-05-29,SKU-1003,WH-03,SUP-103,50,50,2025-06-28,2025-06-28,OTIF
ORD-20250385,2025-10-06,SKU-1035,WH-01,SUP-100,25,25,2025-10-27,2025-10-28,Delayed - Full
ORD-20250386,2025-01-21,SKU-1007,WH-04,SUP-107,50,50,2025-02-20,2025-02-20,OTIF
ORD-20250387,2025-01-30,SKU-1022,WH-02,SUP-104,10,10,2025-02-06,2025-02-13,Delayed - Full
ORD-20250388,2025-11-05,SKU-1031,WH-01,SUP-100,10,10,2025-11-26,2025-11-28,Delayed - Full
ORD-20250389,2025-10-20,SKU-1015,WH-04,SUP-105,50,50,2025-11-10,2025-11-08,OTIF
ORD-20250390,2025-02-08,SKU-1055,WH-04,SUP-102,50,50,2025-03-01,2025-03-01,OTIF
ORD-20250391,2025-06-11,SKU-1049,WH-01,SUP-103,25,25,2025-07-11,2025-07-11,OTIF
ORD-20250392,2025-09-19,SKU-1037,WH-01,SUP-103,10,10,2025-10-19,2025-10-19,OTIF
ORD-20250393,2025-02-28,SKU-1040,WH-04,SUP-100,10,10,2025-03-21,2025-03-23,Delayed - Full
ORD-20250394,2025-08-27,SKU-1031,WH-01,SUP-111,50,50,2025-09-10,2025-09-12,Delayed - Full
ORD-20250395,2025-02-09,SKU-1057,WH-02,SUP-100,250,250,2025-03-02,2025-03-04,Delayed - Full
ORD-20250396,2025-05-17,SKU-1041,WH-01,SUP-101,50,50,2025-05-27,2025-05-27,OTIF
ORD-20250397,2025-03-03,SKU-1039,WH-03,SUP-100,100,100,2025-03-24,2025-03-24,OTIF
ORD-20250398,2025-07-12,SKU-1031,WH-03,SUP-105,50,50,2025-08-02,2025-08-03,Delayed - Full
ORD-20250399,2025-07-13,SKU-1034,WH-02,SUP-104,25,25,2025-07-20,2025-07-20,OTIF
ORD-20250400,2025-11-17,SKU-1025,WH-03,SUP-106,50,50,2025-11-27,2025-11-29,Delayed - Full
ORD-20250401,2025-11-23,SKU-1043,WH-02,SUP-105,10,10,2025-12-14,2025-12-14,OTIF
ORD-20250402,2025-02-23,SKU-1042,WH-04,SUP-105,25,25,2025-03-16,2025-03-19,Delayed - Full
ORD-20250403,2025-08-07,SKU-1026,WH-03,SUP-110,10,9,2025-08-14,2025-08-20,Delayed - Partial
ORD-20250404,2025-03-09,SKU-1039,WH-01,SUP-109,50,50,2025-03-16,2025-03-16,OTIF
ORD-20250405,2025-03-18,SKU-1025,WH-03,SUP-111,500,500,2025-04-01,2025-04-02,Delayed - Full
ORD-20250406,2025-11-03,SKU-1043,WH-02,SUP-107,10,10,2025-12-03,2025-12-02,OTIF
ORD-20250407,2025-04-14,SKU-1004,WH-03,SUP-107,10,10,2025-05-14,2025-05-14,OTIF
ORD-20250408,2025-07-07,SKU-1025,WH-01,SUP-110,10,10,2025-07-14,2025-07-17,Delayed - Full
ORD-20250409,2025-02-21,SKU-1051,WH-01,SUP-101,10,10,2025-03-03,2025-03-03,OTIF
ORD-20250410,2025-10-27,SKU-1025,WH-04,SUP-103,25,25,2025-11-26,2025-11-28,Delayed - Full
ORD-20250411,2025-10-27,SKU-1020,WH-01,SUP-101,10,10,2025-11-06,2025-11-06,OTIF
ORD-20250412,2025-09-28,SKU-1002,WH-01,SUP-101,50,50,2025-10-08,2025-10-06,OTIF
ORD-20250413,2025-11-12,SKU-1011,WH-01,SUP-101,50,50,2025-11-22,2025-11-22,OTIF
ORD-20250414,2025-01-06,SKU-1056,WH-03,SUP-111,50,50,2025-01-20,2025-01-18,OTIF
ORD-20250415,2025-08-04,SKU-1048,WH-04,SUP-109,25,25,2025-08-11,2025-08-11,OTIF
ORD-20250416,2025-06-09,SKU-1005,WH-03,SUP-111,100,100,2025-06-23,2025-06-23,OTIF
ORD-20250417,2025-07-15,SKU-1052,WH-01,SUP-110,250,233,2025-07-22,2025-07-22,On-Time - Partial
ORD-20250418,2025-05-17,SKU-1019,WH-01,SUP-106,10,10,2025-05-27,2025-05-27,OTIF
ORD-20250419,2025-01-11,SKU-1021,WH-04,SUP-106,25,22,2025-01-21,2025-01-20,On-Time - Partial
ORD-20250420,2025-03-03,SKU-1028,WH-03,SUP-109,25,19,2025-03-10,2025-03-10,On-Time - Partial
ORD-20250421,2025-01-07,SKU-1016,WH-02,SUP-104,10,10,2025-01-14,2025-01-16,Delayed - Full
ORD-20250422,2025-01-19,SKU-1040,WH-03,SUP-106,10,10,2025-01-29,2025-01-29,OTIF
ORD-20250423,2025-06-08,SKU-1012,WH-03,SUP-110,10,10,2025-06-15,2025-06-15,OTIF
ORD-20250424,2025-06-25,SKU-1028,WH-01,SUP-106,50,50,2025-07-05,2025-07-03,OTIF
ORD-20250425,2025-02-01,SKU-1043,WH-01,SUP-100,50,50,2025-02-22,2025-02-22,OTIF
ORD-20250426,2025-09-20,SKU-1010,WH-01,SUP-103,50,50,2025-10-20,2025-10-18,OTIF
ORD-20250427,2025-09-13,SKU-1046,WH-02,SUP-107,50,50,2025-10-13,2025-10-21,Delayed - Full
ORD-20250428,2025-06-17,SKU-1005,WH-01,SUP-102,25,25,2025-07-08,2025-07-08,OTIF
ORD-20250429,2025-07-19,SKU-1024,WH-03,SUP-101,100,100,2025-07-29,2025-08-06,Delayed - Full
ORD-20250430,2025-05-19,SKU-1015,WH-04,SUP-106,10,10,2025-05-29,2025-06-03,Delayed - Full
ORD-20250431,2025-03-13,SKU-1005,WH-04,SUP-104,10,10,2025-03-20,2025-03-20,OTIF
ORD-20250432,2025-09-03,SKU-1034,WH-02,SUP-107,25,25,2025-10-03,2025-10-02,OTIF
ORD-20250433,2025-09-04,SKU-1048,WH-02,SUP-101,100,100,2025-09-14,2025-09-12,OTIF
ORD-20250434,2025-02-16,SKU-1038,WH-03,SUP-106,100,100,2025-02-26,2025-02-26,OTIF
ORD-20250435,2025-01-24,SKU-1028,WH-03,SUP-105,10,10,2025-02-14,2025-02-14,OTIF
ORD-20250436,2025-01-24,SKU-1045,WH-04,SUP-110,250,250,2025-01-31,2025-01-31,OTIF
ORD-20250437,2025-05-26,SKU-1009,WH-02,SUP-108,10,10,2025-06-16,2025-06-29,Delayed - Full
ORD-20250438,2025-09-13,SKU-1012,WH-03,SUP-104,10,10,2025-09-20,2025-09-23,Delayed - Full
ORD-20250439,2025-05-11,SKU-1024,WH-04,SUP-109,25,25,2025-05-18,2025-05-17,OTIF
ORD-20250440,2025-05-19,SKU-1002,WH-04,SUP-100,100,100,2025-06-09,2025-06-08,OTIF
ORD-20250441,2025-02-24,SKU-1014,WH-03,SUP-110,25,25,2025-03-03,2025-03-17,Delayed - Full
ORD-20250442,2025-04-26,SKU-1005,WH-01,SUP-105,50,50,2025-05-17,2025-05-18,Delayed - Full
ORD-20250443,2025-08-30,SKU-1011,WH-03,SUP-106,50,50,2025-09-09,2025-09-08,OTIF
ORD-20250444,2025-04-15,SKU-1046,WH-01,SUP-106,10,10,2025-04-25,2025-04-24,OTIF
ORD-20250445,2025-03-03,SKU-1042,WH-01,SUP-106,100,100,2025-03-13,2025-03-13,OTIF
ORD-20250446,2025-03-14,SKU-1026,WH-02,SUP-106,50,50,2025-03-24,2025-03-22,OTIF
ORD-20250447,2025-11-09,SKU-1034,WH-04,SUP-110,25,25,2025-11-16,2025-11-30,Delayed - Full
ORD-20250448,2025-02-03,SKU-1041,WH-01,SUP-104,10,10,2025-02-10,2025-02-09,OTIF
ORD-20250449,2025-09-25,SKU-1022,WH-02,SUP-102,250,250,2025-10-16,2025-10-16,OTIF
ORD-20250450,2025-05-31,SKU-1022,WH-04,SUP-110,50,43,2025-06-07,2025-06-24,Delayed - Partial
ORD-20250451,2025-01-09,SKU-1016,WH-03,SUP-108,100,100,2025-01-30,2025-01-31,Delayed - Full
ORD-20250452,2025-11-23,SKU-1021,WH-01,SUP-105,25,25,2025-12-14,2025-12-14,OTIF
ORD-20250453,2025-07-17,SKU-1044,WH-01,SUP-100,25,17,2025-08-07,2025-08-15,Delayed - Partial
ORD-20250454,2025-09-23,SKU-1054,WH-04,SUP-102,100,100,2025-10-14,2025-10-13,OTIF
ORD-20250455,2025-08-16,SKU-1050,WH-02,SUP-101,100,100,2025-08-26,2025-08-25,OTIF
ORD-20250456,2025-03-09,SKU-1045,WH-04,SUP-107,25,25,2025-04-08,2025-04-11,Delayed - Full
ORD-20250457,2025-02-03,SKU-1038,WH-03,SUP-108,10,7,2025-02-24,2025-02-24,On-Time - Partial
ORD-20250458,2025-10-15,SKU-1006,WH-01,SUP-107,10,10,2025-11-14,2025-11-14,OTIF
ORD-20250459,2025-06-21,SKU-1056,WH-04,SUP-109,10,10,2025-06-28,2025-06-28,OTIF
ORD-20250460,2025-03-28,SKU-1045,WH-02,SUP-108,50,50,2025-04-18,2025-04-18,OTIF
ORD-20250461,2025-03-16,SKU-1011,WH-02,SUP-105,100,100,2025-04-06,2025-04-07,Delayed - Full
ORD-20250462,2025-09-03,SKU-1054,WH-02,SUP-111,50,50,2025-09-17,2025-09-19,Delayed - Full
ORD-20250463,2025-02-04,SKU-1019,WH-02,SUP-111,10,10,2025-02-18,2025-02-16,OTIF
ORD-20250464,2025-01-12,SKU-1037,WH-04,SUP-102,100,100,2025-02-02,2025-02-01,OTIF
ORD-20250465,2025-06-03,SKU-1016,WH-04,SUP-100,100,100,2025-06-24,2025-06-23,OTIF
ORD-20250466,2025-09-26,SKU-1055,WH-03,SUP-103,25,25,2025-10-26,2025-10-26,OTIF
ORD-20250467,2025-04-15,SKU-1001,WH-01,SUP-106,10,10,2025-04-25,2025-04-25,OTIF
ORD-20250468,2025-06-08,SKU-1009,WH-04,SUP-100,25,25,2025-06-29,2025-07-05,Delayed - Full
ORD-20250469,2025-05-28,SKU-1006,WH-04,SUP-109,10,10,2025-06-04,2025-06-03,OTIF
ORD-20250470,2025-02-21,SKU-1040,WH-03,SUP-102,10,10,2025-03-14,2025-03-14,OTIF
ORD-20250471,2025-08-19,SKU-1052,WH-03,SUP-109,50,50,2025-08-26,2025-08-26,OTIF
ORD-20250472,2025-10-05,SKU-1037,WH-02,SUP-101,10,10,2025-10-15,2025-10-18,Delayed - Full
ORD-20250473,2025-06-16,SKU-1005,WH-03,SUP-102,100,100,2025-07-07,2025-07-07,OTIF
ORD-20250474,2025-05-05,SKU-1007,WH-01,SUP-100,10,10,2025-05-26,2025-05-25,OTIF
ORD-20250475,2025-08-13,SKU-1007,WH-01,SUP-108,25,17,2025-09-03,2025-09-02,On-Time - Partial
ORD-20250476,2025-04-20,SKU-1053,WH-02,SUP-109,25,25,2025-04-27,2025-04-27,OTIF
ORD-20250477,2025-09-25,SKU-1053,WH-02,SUP-110,250,250,2025-10-02,2025-10-02,OTIF
ORD-20250478,2025-10-15,SKU-1039,WH-01,SUP-103,25,25,2025-11-14,2025-11-12,OTIF
ORD-20250479,2025-04-03,SKU-1048,WH-01,SUP-101,250,200,2025-04-13,2025-04-12,On-Time - Partial
ORD-20250480,2025-04-17,SKU-1043,WH-03,SUP-100,25,25,2025-05-08,2025-05-07,OTIF
ORD-20250481,2025-09-22,SKU-1011,WH-01,SUP-109,10,10,2025-09-29,2025-09-29,OTIF
ORD-20250482,2025-06-14,SKU-1001,WH-01,SUP-104,250,250,2025-06-21,2025-06-21,OTIF
ORD-20250483,2025-02-27,SKU-1010,WH-04,SUP-102,100,100,2025-03-20,2025-03-19,OTIF
ORD-20250484,2025-01-07,SKU-1051,WH-02,SUP-111,100,100,2025-01-21,2025-01-21,OTIF
ORD-20250485,2025-06-05,SKU-1034,WH-01,SUP-103,25,25,2025-07-05,2025-07-05,OTIF
ORD-20250486,2025-11-02,SKU-1038,WH-03,SUP-111,25,25,2025-11-16,2025-11-16,OTIF
ORD-20250487,2025-07-05,SKU-1057,WH-03,SUP-110,25,25,2025-07-12,2025-07-13,Delayed - Full
